platform,pump_id,month,coin_rank,n_exchanges,pair_count,channel,exchange,max_price_inc_pct,post_pump_change_pct,server_members,views,pump_type,date
Telegram,1523,4,153,5,3,CryptoRocketPumps,Bittrex,2.3554,5.2133,0,5407,target,2018-04-24
Telegram,1524,6,230,6,2,Crypto4Pumps,Bittrex,2.3647,-35.0353,0,3149,target,2018-06-13
Telegram,1525,4,148,8,6,Big Pump Signal,Bittrex,0.8108,5.2846,0,1381,target,2018-04-23
Telegram,1526,2,358,13,22,PureInvestments,Binance,6.0069,-15.4478,0,7300,target,2018-02-16
Telegram,1527,4,76,20,4,PumpKingCrypto,Binance,1.8099,-44.7767,0,12108,target,2018-04-25
Telegram,1528,4,418,3,1,PumpKingCrypto,Bittrex,1.558,-57.87,0,2588,target,2018-04-25
Telegram,1529,3,331,9,1,CryptoPumpAlerts,Other,12.879,-33.4847,0,11455,obvious,2018-03-27
Telegram,1530,5,208,4,1,Big Pump Signal,None,0.6813,-73.4215,0,7258,target,2018-05-06
Telegram,1531,2,375,16,5,Crypto4Pumps,None,2.2019,-40.5272,0,1517,obvious,2018-02-21
Telegram,1532,4,180,26,9,CryptoCartelOriginal,None,2.2536,0.2093,0,11461,obvious,2018-04-07
Telegram,1533,4,137,14,1,Crypto4Pumps,Binance,5.0429,-1.0858,0,5410,target,2018-04-15
Telegram,1534,4,408,11,1,CryptoRocketPumps,Binance+Bittrex,1.4309,-40.8114,0,2618,target,2018-04-28
Telegram,1535,4,424,40,120,PureInvestments,None,5.8097,-26.8666,0,15152,target,2018-04-04
Telegram,1536,5,159,11,12,PumpMasterBTC,None,2.3522,-52.2778,0,14911,obvious,2018-05-23
Telegram,1537,1,147,6,1,PumpMasterBTC,Bittrex,4.4596,-72.684,0,2570,target,2018-01-10
Telegram,1538,3,212,19,4,ElitePumpGroup,None,2.7108,12.6386,0,8662,target,2018-03-09
Telegram,1539,5,152,5,3,PumpKingCrypto,None,2.4121,-31.1102,0,8028,target,2018-05-02
Telegram,1540,6,985,4,1,AlphaPumpLeague,None,9.4761,-56.3332,0,6388,target,2018-06-21
Telegram,1541,1,333,5,1,CryptoPumpAlerts,None,20.5277,-44.9737,0,4380,target,2018-01-25
Telegram,1542,1,254,5,1,Big Pump Signal,Binance+Bittrex,5.7151,-30.5934,0,5969,target,2018-01-14
Telegram,1543,6,108,12,18,PumpHunters,None,0.5241,-47.6577,0,14919,target,2018-06-05
Telegram,1544,1,486,18,32,Big Pump Signal,None,3.822,14.8918,0,9549,target,2018-01-19
Telegram,1545,6,144,37,6,MoonPumpSignals,None,0.4751,16.9903,0,1332,target,2018-06-29
Telegram,1546,5,139,32,24,CryptoRocketPumps,None,1.7732,-68.1712,0,1110,target,2018-05-24
Telegram,1547,1,501,10,3,ElitePumpGroup,None,15.4793,17.0822,0,1414,target,2018-01-23
Telegram,1548,1,354,7,1,Crypto4Pumps,None,12.9631,17.8884,0,2153,target,2018-01-02
Telegram,1549,6,26,3,1,Big Pump Signal,Binance,0.9323,-45.6009,0,3579,target,2018-06-26
Telegram,1550,2,217,16,1,CryptoPumpAlerts,None,3.1519,-1.2571,0,4618,target,2018-02-18
Telegram,1551,4,280,1,1,Big Pump Signal,None,3.3464,-52.6368,0,6400,target,2018-04-20
Telegram,1552,2,184,2,4,PumpHunters,None,6.248,5.3327,0,6574,obvious,2018-02-10
Telegram,1553,4,289,8,1,PureInvestments,Other,10.2175,-65.4849,0,6492,target,2018-04-27
Telegram,1554,5,49,29,5,MoonPumpSignals,Other,0.9257,-1.2747,0,17735,obvious,2018-05-16
Telegram,1555,4,19,23,36,MoonPumpSignals,None,0.9725,11.2357,0,1646,target,2018-04-08
Telegram,1556,1,104,64,137,CryptoPumpAlerts,Other,5.144,17.4202,0,8963,target,2018-01-11
Telegram,1557,4,323,14,1,Crypto4Pumps,Binance,0.4013,-27.4596,0,8926,target,2018-04-07
Telegram,1558,4,13,34,12,MoonPumpSignals,None,11.7152,-42.4242,0,2333,target,2018-04-29
Telegram,1559,2,117,53,22,CryptoPumpAlerts,Bittrex,1.585,-2.2296,0,10607,target,2018-02-24
Telegram,1560,5,44,97,17,CryptoPumpAlerts,Bittrex,0.7487,8.0529,0,9259,target,2018-05-18
Telegram,1561,4,201,19,12,MoonPumpSignals,None,8.169,8.1985,0,6522,target,2018-04-24
Telegram,1562,1,1452,2,1,CryptoPumpAlerts,None,58.7971,-44.1051,0,881,target,2018-01-26
Telegram,1563,6,206,7,1,Crypto4Pumps,Bittrex,1.4035,-52.6409,0,15240,target,2018-06-10
Telegram,1564,4,227,3,1,PumpKingCrypto,Bittrex,2.1907,0.4288,0,8188,target,2018-04-08
Telegram,1565,2,532,7,1,Crypto4Pumps,Other,28.7282,14.5028,0,9505,target,2018-02-27
Telegram,1566,1,255,4,1,CryptoCartelOriginal,None,29.8045,-55.4585,0,388,target,2018-01-11
Telegram,1567,3,206,8,9,Big Pump Signal,Bittrex,3.1989,5.2892,0,4321,target,2018-03-03
Telegram,1568,3,575,9,1,PumpMasterBTC,Binance+Bittrex,15.9854,-58.8204,0,2020,target,2018-03-25
Telegram,1569,3,382,1,4,PumpKingCrypto,None,15.3926,-42.1873,0,20121,target,2018-03-08
Telegram,1570,5,324,3,12,Big Pump Signal,None,4.3113,-43.5292,0,2665,target,2018-05-08
Telegram,1571,4,221,7,1,Big Pump Signal,Bittrex,4.7835,-30.2207,0,23533,target,2018-04-22
Telegram,1572,1,183,12,89,CryptoRocketPumps,None,5.1056,5.8298,0,15101,target,2018-01-30
Telegram,1573,5,570,4,4,CoinPumpNation,None,6.191,-51.1277,0,8151,target,2018-05-03
Telegram,1574,5,185,9,1,CryptoCartelOriginal,Binance,1.1805,17.2011,0,17612,obvious,2018-05-20
Telegram,1575,4,756,3,1,PumpMasterBTC,None,27.1284,-58.5676,0,3051,target,2018-04-10
Telegram,1576,6,98,4,3,CryptoPumpAlerts,Bittrex,4.4176,2.1951,0,3549,target,2018-06-26
Telegram,1577,3,907,3,1,CoinPumpNation,Binance,4.808,-44.1142,0,14717,target,2018-03-28
Telegram,1578,1,382,7,4,MoonPumpSignals,Binance,3.7801,-40.2952,0,3063,obvious,2018-01-04
Telegram,1579,1,105,12,3,PumpMasterBTC,Binance,6.3028,-52.6666,0,2212,target,2018-01-02
Telegram,1580,3,395,9,1,CryptoPumpAlerts,None,3.9769,5.0948,0,5159,obvious,2018-03-14
Telegram,1581,4,139,20,4,CryptoRocketPumps,None,2.2315,13.1732,0,3216,target,2018-04-02
Telegram,1582,1,258,19,19,PumpHunters,None,21.6076,-74.2113,0,32585,target,2018-01-11
Telegram,1583,4,162,7,1,PumpMasterBTC,None,3.4251,-48.6706,0,13002,target,2018-04-06
Telegram,1584,6,222,2,1,Big Pump Signal,Bittrex,6.0337,-37.6413,0,4162,obvious,2018-06-29
Telegram,1585,5,583,23,1,PumpKingCrypto,None,11.8972,-27.3777,0,2908,target,2018-05-22
Telegram,1586,4,399,12,5,Crypto4Pumps,None,3.0211,-71.522,0,8998,target,2018-04-05
Telegram,1587,4,91,7,1,AlphaPumpLeague,Bittrex,3.6458,7.0796,0,18404,target,2018-04-19
Telegram,1588,5,96,21,27,Crypto4Pumps,None,3.3999,9.6718,0,8643,target,2018-05-23
Telegram,1589,4,319,25,4,ElitePumpGroup,None,1.7671,-33.8357,0,3034,target,2018-04-25
Telegram,1590,3,341,44,13,Big Pump Signal,Other,3.7207,7.0341,0,2015,target,2018-03-20
Telegram,1591,3,136,18,112,Crypto4Pumps,Binance,14.4813,2.9498,0,4918,target,2018-03-19
Telegram,1592,1,1045,14,3,CryptoPumpAlerts,Bittrex,9.0445,-48.305,0,8827,target,2018-01-26
Telegram,1593,4,520,2,1,PureInvestments,None,3.7038,0.4173,0,4550,target,2018-04-08
Telegram,1594,4,143,13,10,Crypto4Pumps,None,3.7994,-43.5193,0,15815,target,2018-04-30
Telegram,1595,1,131,10,1,PureInvestments,None,11.8456,-35.2957,0,10548,obvious,2018-01-07
Telegram,1596,2,204,16,31,PureInvestments,None,11.9691,-40.3907,0,8262,target,2018-02-24
Telegram,1597,5,186,52,82,CryptoRocketPumps,Binance,0.6699,-41.9775,0,10374,target,2018-05-29
Telegram,1598,2,773,8,5,ElitePumpGroup,None,19.9554,-59.5919,0,2097,target,2018-02-07
Telegram,1599,4,606,3,1,MoonPumpSignals,Other,40.6432,14.8528,0,4444,target,2018-04-20
Telegram,1600,2,258,3,1,PumpHunters,None,13.429,-18.2302,0,2814,target,2018-02-25
Telegram,1601,2,460,35,3,Big Pump Signal,Bittrex,5.4382,-52.1704,0,9352,target,2018-02-08
Telegram,1602,5,524,12,19,CoinPumpNation,Bittrex,4.2784,2.7795,0,2851,target,2018-05-16
Telegram,1603,1,264,15,22,PumpMasterBTC,Bittrex,1.4857,17.9447,0,7248,target,2018-01-25
Telegram,1604,3,359,6,3,Big Pump Signal,Bittrex,8.5741,-2.7886,0,5888,target,2018-03-21
Telegram,1605,6,427,10,1,Big Pump Signal,Binance,5.9379,15.5209,0,11216,obvious,2018-06-24
Telegram,1606,4,388,3,6,PumpHunters,Bittrex,5.0384,16.8947,0,2467,target,2018-04-09
Telegram,1607,4,124,21,6,PumpMasterBTC,None,2.1327,-1.7672,0,9899,target,2018-04-16
Telegram,1608,4,136,5,17,CryptoPumpAlerts,None,0.8142,-72.1324,0,2746,target,2018-04-25
Telegram,1609,2,193,8,4,PumpMasterBTC,Binance,3.4663,-51.3117,0,3000,target,2018-02-06
Telegram,1610,3,133,8,5,CryptoPumpAlerts,Binance,5.7513,-41.0928,0,5998,target,2018-03-15
Telegram,1611,3,66,1,1,PumpKingCrypto,None,4.8777,-59.0383,0,18509,target,2018-03-17
Telegram,1612,2,459,6,13,CryptoRocketPumps,None,28.0512,-48.2295,0,3327,target,2018-02-24
Telegram,1613,2,342,4,3,CryptoPumpAlerts,None,1.896,-52.4504,0,1511,target,2018-02-22
Telegram,1614,4,75,15,37,PumpHunters,None,0.7086,-58.0264,0,3049,target,2018-04-13
Telegram,1615,1,202,12,5,AlphaPumpLeague,Bittrex,8.6846,-68.6922,0,4889,target,2018-01-29
Telegram,1616,1,212,57,24,Crypto4Pumps,Other,2.9744,-41.3623,0,32686,target,2018-01-19
Telegram,1617,4,295,13,10,Big Pump Signal,None,10.9175,-52.77,0,9383,obvious,2018-04-19
Telegram,1618,4,94,23,59,CryptoRocketPumps,None,0.532,-62.0034,0,3585,target,2018-04-04
Telegram,1619,4,74,29,44,CoinPumpNation,None,8.0453,-30.6488,0,6005,target,2018-04-07
Telegram,1620,1,399,19,9,CryptoRocketPumps,None,9.8741,-50.7865,0,25424,target,2018-01-03
Telegram,1621,5,63,30,1,PumpMasterBTC,Bittrex,1.2041,-71.7501,0,5523,target,2018-05-01
Telegram,1622,5,203,15,16,PumpHunters,Binance,8.8963,10.179,0,5580,target,2018-05-29
Telegram,1623,4,187,23,1,PumpKingCrypto,Binance,2.6035,13.4363,0,4806,target,2018-04-09
Telegram,1624,5,224,1,1,PumpKingCrypto,None,4.9226,-70.3721,0,12162,target,2018-05-22
Telegram,1625,3,314,63,25,Crypto4Pumps,None,3.6557,9.9226,0,4344,target,2018-03-17
Telegram,1626,1,1052,23,1,PumpKingCrypto,Bittrex,34.6877,15.4825,0,14109,target,2018-01-06
Telegram,1627,3,59,25,16,PureInvestments,Other,2.5897,-0.2179,0,16566,target,2018-03-26
Telegram,1628,4,550,2,9,CryptoRocketPumps,None,3.6439,16.9239,0,11344,target,2018-04-18
Telegram,1629,5,26,90,29,CryptoRocketPumps,Binance,0.7246,-47.2671,0,5599,obvious,2018-05-23
Telegram,1630,3,875,3,2,CryptoRocketPumps,None,5.5037,-74.6727,0,2081,target,2018-03-25
Telegram,1631,3,40,40,343,Big Pump Signal,Binance+Bittrex,4.6186,-59.561,0,5600,target,2018-03-26
Telegram,1632,6,2036,1,1,CoinPumpNation,None,8.008,-55.0843,0,3850,target,2018-06-17
Telegram,1633,2,176,93,19,Crypto4Pumps,None,5.8077,-63.0275,0,3508,target,2018-02-04
Telegram,1634,4,798,1,1,MoonPumpSignals,Bittrex,7.7844,8.5607,0,5528,target,2018-04-14
Telegram,1635,3,663,7,4,CryptoRocketPumps,None,7.9995,-34.9521,0,10130,target,2018-03-24
Telegram,1636,6,169,1,1,PumpMasterBTC,None,4.8671,-50.5104,0,4001,target,2018-06-25
Telegram,1637,2,181,12,21,PumpMasterBTC,Bittrex,1.4365,4.2318,0,2123,obvious,2018-02-15
Telegram,1638,5,118,10,1,CryptoPumpAlerts,Bittrex,3.2029,-57.833,0,3015,target,2018-05-02
Telegram,1639,4,508,21,2,PumpKingCrypto,None,10.5124,-51.4367,0,28116,target,2018-04-30
Telegram,1640,6,171,8,2,Crypto4Pumps,None,2.6147,-38.6134,0,10742,target,2018-06-19
Telegram,1641,6,120,42,5,CoinPumpNation,None,3.666,-37.4863,0,3017,target,2018-06-16
Telegram,1642,5,406,3,1,CryptoPumpAlerts,Bittrex,1.611,-40.5506,0,20047,target,2018-05-15
Telegram,1643,1,112,12,1,PureInvestments,None,4.118,-73.3417,0,5525,target,2018-01-13
Telegram,1644,4,186,9,3,PumpKingCrypto,None,5.0638,-60.6753,0,46138,target,2018-04-20
Telegram,1645,5,276,16,3,ElitePumpGroup,Bittrex,1.738,-43.2689,0,8436,target,2018-05-19
Telegram,1646,4,140,19,2,PumpMasterBTC,Bittrex,6.6386,8.0289,0,10895,obvious,2018-04-09
Telegram,1647,6,161,25,11,Crypto4Pumps,Binance+Bittrex,1.3693,-50.8454,0,13699,target,2018-06-11
Telegram,1648,5,993,7,4,MoonPumpSignals,None,4.5258,-40.9406,0,23667,target,2018-05-05
Telegram,1649,3,208,21,4,PumpMasterBTC,Binance,2.4185,-56.9564,0,4672,target,2018-03-11
Telegram,1650,2,181,5,10,CryptoRocketPumps,None,6.0151,4.1256,0,22004,target,2018-03-01
Telegram,1651,3,214,16,6,Crypto4Pumps,Bittrex,12.9143,6.5643,0,3998,target,2018-03-09
Telegram,1652,5,376,38,5,ElitePumpGroup,None,6.7369,-42.2922,0,4988,target,2018-05-26
Telegram,1653,4,99,3,1,CryptoPumpAlerts,Binance,7.6865,-37.7855,0,6815,target,2018-04-14
Telegram,1654,1,367,14,4,Crypto4Pumps,None,1.7896,-61.8068,0,14693,target,2018-01-28
Telegram,1655,5,315,18,30,Crypto4Pumps,None,3.0826,0.2857,0,5121,target,2018-05-18
Telegram,1656,1,50,84,14,PumpHunters,None,0.2846,14.7376,0,27192,target,2018-01-24
Telegram,1657,3,1254,9,7,CryptoPumpAlerts,None,10.3328,-32.7761,0,20689,target,2018-03-13
Telegram,1658,4,929,6,2,MoonPumpSignals,Binance,9.8101,-9.7757,0,6993,target,2018-04-02
Telegram,1659,4,122,22,113,Crypto4Pumps,Binance,2.7943,-39.0025,0,2996,target,2018-04-11
Telegram,1660,1,91,9,5,Big Pump Signal,Binance,1.5374,5.182,0,15728,target,2018-01-19
Telegram,1661,5,307,7,1,CryptoCartelOriginal,Other,3.2758,-53.1278,0,1156,target,2018-05-08
Telegram,1662,5,69,6,5,Crypto4Pumps,None,0.8918,-43.6622,0,12634,obvious,2018-05-12
Telegram,1663,5,852,23,25,Crypto4Pumps,Binance,2.8833,6.8072,0,3378,target,2018-05-02
Telegram,1664,6,164,19,4,Crypto4Pumps,None,4.2324,-45.0214,0,19501,target,2018-06-10
Telegram,1665,2,1074,2,1,CryptoPumpAlerts,Binance+Bittrex,7.5461,16.1011,0,2103,target,2018-02-02
Telegram,1666,2,119,19,15,PumpKingCrypto,None,13.3242,-71.2484,0,3871,obvious,2018-02-07
Telegram,1667,1,226,32,15,PureInvestments,Bittrex,2.589,16.047,0,9786,target,2018-01-12
Telegram,1668,5,781,15,1,MoonPumpSignals,None,3.4357,13.5497,0,11231,target,2018-05-06
Telegram,1669,2,187,5,2,Big Pump Signal,None,12.0384,-51.4418,0,3990,target,2018-02-02
Telegram,1670,6,320,1,1,Crypto4Pumps,None,5.3735,-18.0021,0,5112,target,2018-06-04
Telegram,1671,4,668,9,1,PumpMasterBTC,None,3.7844,-52.0654,0,15098,target,2018-04-20
Telegram,1672,5,152,6,1,Crypto4Pumps,Bittrex,3.2416,-2.3697,0,15803,target,2018-05-04
Telegram,1673,4,80,32,69,Crypto4Pumps,None,0.6131,-49.172,0,5028,target,2018-04-02
Telegram,1674,5,67,46,94,Big Pump Signal,Other,1.7896,16.0339,0,4055,target,2018-05-22
Telegram,1675,4,423,23,31,CryptoCartelOriginal,Bittrex,12.4989,0.9635,0,2133,obvious,2018-04-14
Telegram,1676,4,355,44,27,CryptoCartelOriginal,Other,10.4919,6.2041,0,8376,target,2018-04-28
Telegram,1677,5,649,21,18,CryptoPumpAlerts,None,12.434,-59.6951,0,13417,target,2018-05-12
Telegram,1678,2,196,58,30,Big Pump Signal,None,2.3454,-42.3252,0,7684,target,2018-02-11
Telegram,1679,6,69,67,7,PureInvestments,Binance,0.9951,-45.322,0,3102,target,2018-06-01
Telegram,1680,5,30,106,16,Big Pump Signal,None,9.9683,-33.4809,0,30490,target,2018-05-04
Telegram,1681,5,2036,4,1,PumpKingCrypto,Binance+Bittrex,16.5491,-67.3527,0,1148,target,2018-05-26
Telegram,1682,2,402,2,3,PumpMasterBTC,Binance,12.4922,-69.2337,0,14180,target,2018-02-06
Telegram,1683,1,283,94,175,Crypto4Pumps,Binance,2.4987,15.9628,0,8119,target,2018-01-03
Telegram,1684,1,321,10,1,CryptoPumpAlerts,Binance,4.153,-60.6563,0,10041,obvious,2018-01-23
Telegram,1685,4,69,59,29,MoonPumpSignals,None,1.8571,-50.4969,0,3485,target,2018-04-30
Telegram,1686,1,122,9,2,ElitePumpGroup,Bittrex,2.5351,-15.7577,0,5948,target,2018-01-11
Telegram,1687,6,1198,12,3,PumpKingCrypto,Binance,12.32,-1.0041,0,8661,target,2018-06-11
Telegram,1688,6,452,1,1,CryptoPumpAlerts,Bittrex,1.6819,-0.2048,0,6292,target,2018-06-19
Telegram,1689,1,126,10,22,CryptoPumpAlerts,None,5.9533,-56.2597,0,1491,target,2018-01-04
Telegram,1690,5,83,16,6,PumpKingCrypto,None,8.6981,-59.0424,0,28646,target,2018-05-07
Telegram,1691,2,157,20,10,CryptoPumpAlerts,Other,2.0323,-54.0074,0,11701,target,2018-02-26
Telegram,1692,3,188,32,18,Crypto4Pumps,None,26.636,9.0972,0,6964,target,2018-03-24
Telegram,1693,2,1576,1,1,CryptoPumpAlerts,Binance,13.2524,-58.1391,0,7353,target,2018-02-04
Telegram,1694,5,211,21,10,PumpKingCrypto,None,3.3,-47.1226,0,27959,target,2018-05-20
Telegram,1695,6,86,53,92,CryptoPumpAlerts,Binance,1.4392,6.822,0,3617,obvious,2018-06-28
Telegram,1696,1,237,90,275,PumpHunters,Binance,5.9892,-67.5104,0,2991,target,2018-01-07
Telegram,1697,2,317,18,1,MoonPumpSignals,Bittrex,7.5274,-55.2323,0,13848,obvious,2018-02-06
Telegram,1698,4,79,12,1,CryptoRocketPumps,Binance,1.3064,-64.0992,0,9990,target,2018-04-28
Telegram,1699,4,359,3,1,MoonPumpSignals,Binance,9.7438,5.1832,0,2887,target,2018-04-29
Telegram,1700,1,741,33,58,CryptoCartelOriginal,None,9.1827,-54.0836,0,16932,target,2018-01-16
Telegram,1701,5,283,19,12,Big Pump Signal,Binance+Bittrex,3.051,14.0029,0,8673,target,2018-05-15
Telegram,1702,6,122,14,13,CryptoCartelOriginal,Binance,3.916,15.7883,0,3173,target,2018-06-06
Telegram,1703,3,156,3,1,CoinPumpNation,None,9.9926,17.82,0,10226,target,2018-03-03
Telegram,1704,5,56,9,1,PumpMasterBTC,None,3.2565,-67.5882,0,9014,target,2018-05-18
Telegram,1705,4,222,20,1,CryptoRocketPumps,None,1.9132,-27.7686,0,6280,obvious,2018-04-05
Telegram,1706,4,331,13,4,Crypto4Pumps,Binance,1.0733,-0.4178,0,9351,target,2018-04-13
Telegram,1707,5,112,2,1,AlphaPumpLeague,None,4.2563,11.2012,0,11466,target,2018-05-29
Telegram,1708,4,1428,8,16,ElitePumpGroup,None,9.6666,15.2982,0,14616,target,2018-04-28
Telegram,1709,4,510,1,2,CryptoCartelOriginal,None,31.1913,2.0509,0,7404,target,2018-04-14
Telegram,1710,2,50,76,42,PumpKingCrypto,Bittrex,9.3594,7.0807,0,5384,target,2018-02-09
Telegram,1711,5,51,27,1,CryptoPumpAlerts,Other,2.6236,-53.3915,0,8274,target,2018-05-30
Telegram,1712,1,103,10,6,PureInvestments,Binance,2.0447,-62.306,0,18455,target,2018-01-27
Telegram,1713,2,1028,13,53,Big Pump Signal,None,2.224,-22.4584,0,11502,target,2018-02-18
Telegram,1714,4,557,10,7,CoinPumpNation,None,8.3778,-63.671,0,5136,target,2018-04-23
Telegram,1715,3,1076,18,32,Big Pump Signal,Binance,18.277,-48.8813,0,7089,target,2018-03-15
Telegram,1716,2,253,11,2,Crypto4Pumps,Bittrex,5.8736,-46.3599,0,27537,target,2018-02-20
Telegram,1717,2,207,13,1,CryptoCartelOriginal,None,14.6851,-43.1469,0,12720,target,2018-02-16
Telegram,1718,5,81,14,5,CryptoCartelOriginal,Other,3.9848,-16.0923,0,7687,target,2018-05-06
Telegram,1719,4,343,11,1,PumpMasterBTC,None,3.9972,-2.8495,0,17686,target,2018-04-03
Telegram,1720,3,210,53,417,ElitePumpGroup,None,1.8396,-46.0295,0,4279,target,2018-03-04
Telegram,1721,5,203,7,3,ElitePumpGroup,Binance,10.8632,-31.7023,0,8925,target,2018-05-24
Telegram,1722,5,1070,10,11,CryptoRocketPumps,None,2.8584,-0.1731,0,32867,target,2018-05-26
Telegram,1723,1,223,5,1,CoinPumpNation,None,8.9719,-58.5134,0,11734,obvious,2018-01-16
Telegram,1724,4,827,1,1,MoonPumpSignals,Bittrex,14.6941,-37.5875,0,26516,target,2018-04-18
Telegram,1725,3,60,25,63,PumpMasterBTC,Bittrex,1.6442,-50.1805,0,6303,obvious,2018-03-29
Telegram,1726,4,2036,5,1,CryptoCartelOriginal,None,14.3584,-56.9248,0,4528,target,2018-04-29
Telegram,1727,5,179,11,6,CryptoCartelOriginal,Binance,0.7409,-46.1674,0,17984,target,2018-05-22
Telegram,1728,1,472,2,1,CoinPumpNation,Binance,5.5622,-0.3632,0,1448,target,2018-01-16
Telegram,1729,4,545,10,4,CoinPumpNation,Binance+Bittrex,2.1222,-38.5393,0,7873,obvious,2018-04-14
Telegram,1730,3,160,17,2,MoonPumpSignals,None,2.1666,11.8588,0,16127,target,2018-03-19
Telegram,1731,4,522,3,1,ElitePumpGroup,Other,14.2446,-51.5526,0,10867,target,2018-04-23
Telegram,1732,1,547,2,1,CoinPumpNation,Bittrex,8.0215,-40.7634,0,1149,target,2018-01-30
Telegram,1733,5,132,11,11,Crypto4Pumps,Binance+Bittrex,1.4317,10.0672,0,2175,target,2018-05-20
Telegram,1734,4,133,26,22,Crypto4Pumps,Binance+Bittrex,1.2383,-2.1874,0,6142,obvious,2018-04-22
Telegram,1735,2,261,15,5,PumpKingCrypto,None,1.907,-56.6759,0,10093,target,2018-01-31
Telegram,1736,5,226,5,1,Crypto4Pumps,None,2.7804,9.5096,0,10433,target,2018-05-11
Telegram,1737,1,875,6,31,CryptoPumpAlerts,Bittrex,20.4413,-58.6236,0,6729,target,2018-01-09
Telegram,1738,4,471,18,1,Big Pump Signal,None,6.6759,-1.569,0,12517,target,2018-04-25
Telegram,1739,4,235,3,1,Big Pump Signal,None,7.0763,-73.3011,0,9775,target,2018-04-08
Telegram,1740,1,431,9,3,PumpMasterBTC,None,3.5478,-74.2183,0,6069,target,2018-01-09
Telegram,1741,2,39,84,29,CoinPumpNation,None,0.9242,-37.6622,0,10641,target,2018-02-19
Telegram,1742,1,144,4,5,PureInvestments,Binance,9.6366,1.2462,0,3919,target,2018-01-16
Telegram,1743,5,324,27,26,Big Pump Signal,None,2.6998,-33.1712,0,11569,target,2018-05-13
Telegram,1744,5,682,29,12,Crypto4Pumps,None,10.8117,15.9286,0,3313,target,2018-05-08
Telegram,1745,1,299,8,5,Big Pump Signal,None,3.9189,-74.4397,0,10201,target,2018-01-27
Telegram,1746,1,927,4,2,Big Pump Signal,Bittrex,17.5162,-37.2176,0,9991,target,2018-01-30
Telegram,1747,6,546,19,110,Big Pump Signal,Binance,6.7595,-61.6553,0,5258,target,2018-06-01
Telegram,1748,2,161,11,5,CoinPumpNation,Binance,1.8932,6.3925,0,11551,target,2018-02-28
Telegram,1749,3,221,1,1,Big Pump Signal,Binance,17.7664,-44.0059,0,24826,target,2018-03-26
Telegram,1750,5,361,8,3,PureInvestments,Binance,4.1296,-52.7734,0,2863,target,2018-05-27
Telegram,1751,1,167,20,1,CoinPumpNation,Bittrex,2.9527,-16.9035,0,15118,target,2018-01-14
Telegram,1752,6,990,11,4,Crypto4Pumps,Binance,6.8229,13.4083,0,16901,target,2018-06-12
Telegram,1753,1,92,7,10,PumpMasterBTC,Bittrex,2.299,-60.0654,0,5680,target,2018-01-19
Telegram,1754,5,332,7,5,CoinPumpNation,None,1.9377,-17.9517,0,13285,target,2018-05-22
Telegram,1755,3,485,19,11,CryptoPumpAlerts,Other,2.5384,-63.3774,0,5458,target,2018-03-30
Telegram,1756,1,189,11,9,PumpHunters,Bittrex,10.0515,-55.2301,0,19500,target,2018-01-08
Telegram,1757,3,154,3,4,ElitePumpGroup,None,3.0777,-44.889,0,672,target,2018-03-30
Telegram,1758,6,234,34,89,CoinPumpNation,Other,5.0584,-40.4686,0,22861,target,2018-06-11
Telegram,1759,4,519,6,3,AlphaPumpLeague,Binance,3.1504,3.6005,0,2649,target,2018-04-20
Telegram,1760,1,160,35,10,CryptoPumpAlerts,None,11.7545,-0.6737,0,7297,target,2018-01-25
Telegram,1761,6,96,4,1,CryptoPumpAlerts,Bittrex,5.1666,-50.6209,0,3406,target,2018-06-19
Telegram,1762,1,703,6,7,PumpMasterBTC,None,15.7511,-67.3335,0,23878,obvious,2018-01-02
Telegram,1763,1,358,14,10,MoonPumpSignals,Binance,3.062,15.652,0,5576,target,2018-01-27
Telegram,1764,1,619,6,2,CryptoRocketPumps,Other,9.2469,-43.7531,0,4283,target,2018-01-02
Telegram,1765,5,495,2,1,PureInvestments,Binance,1.5706,-66.0011,0,17388,target,2018-05-17
Telegram,1766,1,1772,1,1,CoinPumpNation,Bittrex,32.4839,0.4404,0,12537,target,2018-01-20
Telegram,1767,2,681,26,8,MoonPumpSignals,None,19.3466,-52.8219,0,5106,target,2018-02-07
Telegram,1768,6,130,18,7,CryptoPumpAlerts,Bittrex,1.4787,-48.9237,0,2933,target,2018-06-23
Telegram,1769,4,382,25,9,Big Pump Signal,Binance+Bittrex,1.0955,4.3425,0,2618,target,2018-04-18
Telegram,1770,3,152,31,23,CryptoPumpAlerts,Binance,3.3338,-54.1038,0,19812,obvious,2018-03-13
Telegram,1771,4,166,22,2,Crypto4Pumps,None,2.2438,11.7259,0,9628,target,2018-04-05
Telegram,1772,2,70,14,11,ElitePumpGroup,None,5.3882,-31.5956,0,7828,target,2018-02-20
Telegram,1773,4,193,19,3,MoonPumpSignals,None,5.3027,-39.7584,0,10242,obvious,2018-04-04
Telegram,1774,3,408,31,5,AlphaPumpLeague,None,2.1852,9.4279,0,1309,target,2018-03-29
Telegram,1775,4,236,12,14,Big Pump Signal,None,5.5059,16.4878,0,5145,target,2018-04-04
Telegram,1776,5,93,93,12,PumpKingCrypto,Bittrex,1.3554,17.7411,0,5262,target,2018-05-03
Telegram,1777,3,63,5,5,CryptoPumpAlerts,None,12.964,-55.782,0,15468,target,2018-03-08
